p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
LOC105369166,0,-7.11429587986871,0.28,0.474,0,L2,LOC105369166
PALM2,0,-7.11817572974095,0.073,0.319,0,L2,PALM2
BCAT1,0,-7.12613392939993,0.384,0.653,0,L2,BCAT1
ST5,0,-7.18410807752217,0.272,0.531,0,L2,ST5
LOC105377989,0,-7.22350661819547,0.046,0.23,0,L2,LOC105377989
LOC105377507,0,-7.2895650136015,0.041,0.205,0,L2,LOC105377507
NSD1,0,-7.29581264740759,0.842,0.908,0,L2,NSD1
ADAMTS3,0,-7.2968708295713,0.682,0.292,0,L2,ADAMTS3
SULF2,0,-7.32853437071612,0.063,0.236,0,L2,SULF2
GPI,0,-7.34372526218461,0.877,0.924,0,L2,GPI
SCG3,0,-7.35545514254004,0.511,0.685,0,L2,SCG3
C2orf27A,0,-7.43468921093154,0.342,0.516,0,L2,C2orf27A
MGLL,0,-7.45374791668396,0.237,0.566,0,L2,MGLL
NAA16,0,-7.56039115994687,0.628,0.758,0,L2,NAA16
TACR1,0,-7.69359028206083,0.064,0.231,0,L2,TACR1
EPDR1,0,-7.71397708728963,0.4,0.592,0,L2,EPDR1
SCPEP1,0,-7.76185831170175,0.406,0.606,0,L2,SCPEP1
CAMK2D,0,-7.77356093095806,0.448,0.718,0,L2,CAMK2D
LOC101928792,0,-7.79551490663557,0.108,0.292,0,L2,LOC101928792
PLA2R1,0,-7.80916715031107,0.236,0.527,0,L2,PLA2R1
LOC105369694,0,-7.92054337286577,0.063,0.261,0,L2,LOC105369694
GNAL,0,-7.95251045585956,0.839,0.498,0,L2,GNAL
LRCH1,0,-7.96137770385912,0.764,0.847,0,L2,LRCH1
HIVEP1,0,-7.97204307609832,0.641,0.812,0,L2,HIVEP1
HSPA4L,0,-8.02058654005513,0.534,0.707,0,L2,HSPA4L
AKAP9,0,-8.12306322938792,0.895,0.954,0,L2,AKAP9
ENTPD1-AS1,0,-8.18508197028837,0.564,0.776,0,L2,ENTPD1-AS1
LOC105378653,0,-8.18745393522956,0.46,0.133,0,L2,LOC105378653
CACNB4,0,-8.19264640812966,0.984,0.995,0,L2,CACNB4
KIDINS220,0,-8.2343986420764,0.868,0.924,0,L2,KIDINS220
ADAMTS6,0,-8.3309506607256,0.054,0.232,0,L2,ADAMTS6
FAT1,0,-8.48664244562754,0.024,0.182,0,L2,FAT1
GPRIN3,0,-8.50766321484366,0.035,0.297,0,L2,GPRIN3
EPS15,0,-8.53454707908967,0.618,0.793,0,L2,EPS15
DIXDC1,0,-8.56081113905098,0.359,0.748,0,L2,DIXDC1
MCC,0,-8.60492097140717,0.158,0.461,0,L2,MCC
NDST3,0,-8.61909264228831,0.978,0.765,0,L2,NDST3
LOC105375988,0,-8.62051852875689,0.334,0.623,0,L2,LOC105375988
UBB,0,-8.65422919789222,0.331,0.547,0,L2,UBB
WDR60,0,-8.71042203640524,0.823,0.893,0,L2,WDR60
RAPGEF1,0,-9.04423046306388,0.549,0.723,0,L2,RAPGEF1
UBE4B,0,-9.05848672959315,0.823,0.896,0,L2,UBE4B
PHKB,0,-9.19765042266211,0.818,0.889,0,L2,PHKB
GOLGA4,0,-9.35789397625312,0.919,0.949,0,L2,GOLGA4
ERAP1,0,-9.3591711544215,0.68,0.821,0,L2,ERAP1
FRMD3,0,-9.37366177530382,0.254,0.529,0,L2,FRMD3
FGFR1,0,-9.43708982392345,0.096,0.475,0,L2,FGFR1
GCC2,0,-9.43841271363966,0.791,0.863,0,L2,GCC2
KIAA1958,0,-9.47048350311602,0.446,0.688,0,L2,KIAA1958
CDC73,0,-9.59426758024391,0.703,0.817,0,L2,CDC73
ITGA11,0,-9.63140915950934,0.021,0.271,0,L2,ITGA11
ALDOC,0,-9.65471925955198,0.206,0.435,0,L2,ALDOC
TDRD3,0,-9.83376856024565,0.804,0.875,0,L2,TDRD3
LOC105375254,0,-9.83784970865282,0.3,0.484,0,L2,LOC105375254
BMP2K,0,-9.85992302361794,0.549,0.691,0,L2,BMP2K
DISP1,0,-9.87666050456789,0.377,0.659,0,L2,DISP1
TGFBR1,0,-9.91545394306278,0.065,0.319,0,L2,TGFBR1
CTBP2,0,-9.96215477011951,0.401,0.616,0,L2,CTBP2
SGK1,0,-10.0769887749323,0.654,0.787,0,L2,SGK1
DPP10-AS3,0,-10.1250868893876,0.01,0.403,0,L2,DPP10-AS3
SCN9A,0,-10.1517820377606,0.072,0.335,0,L2,SCN9A
TRIM2,0,-10.1711522957777,0.968,0.972,0,L2,TRIM2
VPS41,0,-10.2319758736539,0.815,0.883,0,L2,VPS41
LYPD6B,0,-10.3685296853414,0.059,0.226,0,L2,LYPD6B
QRFPR,0,-10.4190468183788,0.027,0.18,0,L2,QRFPR
OCA2,0,-10.4450132371457,0.257,0.462,0,L2,OCA2
LOC105374528,0,-10.5010812046462,0.337,0.157,0,L2,LOC105374528
AGTPBP1,0,-10.5887501861328,0.923,0.955,0,L2,AGTPBP1
RBM20,0,-10.6349908629097,0.038,0.25,0,L2,RBM20
PIK3CB,0,-10.6394633248579,0.806,0.881,0,L2,PIK3CB
CCDC14,0,-10.9865488471437,0.692,0.811,0,L2,CCDC14
RAB28,0,-11.1319024319267,0.856,0.916,0,L2,RAB28
MRAP2,0,-11.4907019880881,0.445,0.629,0,L2,MRAP2
FAM134B,0,-11.546474130321,0.638,0.819,0,L2,FAM134B
KCTD16,0,-11.6148049054677,0.999,0.932,0,L2,KCTD16
SNCAIP,0,-11.6325018489048,0.211,0.408,0,L2,SNCAIP
LRRC3B,0,-11.6968516514479,0.058,0.238,0,L2,LRRC3B
EVL,0,-11.7975214399803,0.855,0.905,0,L2,EVL
GDA,0,-11.8438939494639,0.874,0.66,0,L2,GDA
SCARA3,0,-11.9299018652993,0.322,0.533,0,L2,SCARA3
MGST3,0,-12.0091100570226,0.715,0.836,0,L2,MGST3
SPATA5,0,-12.0483649375276,0.497,0.675,0,L2,SPATA5
CCDC39,0,-12.0768832125424,0.174,0.401,0,L2,CCDC39
LRP8,0,-12.2658035571499,0.404,0.647,0,L2,LRP8
NECAB1,0,-12.4721234974634,0.98,0.735,0,L2,NECAB1
HS6ST3,0,-12.4740172163025,0.997,0.895,0,L2,HS6ST3
ZFYVE16,0,-12.5173159140446,0.79,0.879,0,L2,ZFYVE16
GPLD1,0,-12.5400776114097,0.589,0.781,0,L2,GPLD1
EPHA7,0,-12.5458404019227,0.815,0.905,0,L2,EPHA7
TBC1D4,0,-12.5738062631952,0.666,0.839,0,L2,TBC1D4
PFKP,0,-12.6240660039851,0.504,0.652,0,L2,PFKP
TRAF3IP2-AS1,0,-12.6726346095742,0.874,0.941,0,L2,TRAF3IP2-AS1
SLC36A1,0,-12.7253147283468,0.697,0.806,0,L2,SLC36A1
SUSD4,0,-12.8567899556827,0.769,0.851,0,L2,SUSD4
SLC8A3,0,-12.9122614619241,0.554,0.83,0,L2,SLC8A3
GRIK3,0,-12.9598401767567,0.088,0.592,0,L2,GRIK3
KLHL5,0,-12.9661707065129,0.241,0.559,0,L2,KLHL5
ABCA10,0,-12.9744751081741,0.744,0.838,0,L2,ABCA10
TSHZ3,0,-13.0007423663787,0.143,0.499,0,L2,TSHZ3
TRPM2,0,-13.1144930778113,0.574,0.719,0,L2,TRPM2
GALNT14,0,-13.2071272771079,0.306,0.483,0,L2,GALNT14
LOC100506076,0,-13.440712711043,0.396,0.657,0,L2,LOC100506076
ZFYVE9,0,-13.5616914242821,0.899,0.947,0,L2,ZFYVE9
FLT3,0,-13.5948141627972,0.039,0.255,0,L2,FLT3
SAT1,0,-13.6710447371685,0.516,0.664,0,L2,SAT1
FBN1,0,-13.6933507303797,0.669,0.825,0,L2,FBN1
CRADD,0,-13.7740483517564,0.484,0.703,0,L2,CRADD
ANXA4,0,-13.8246914472357,0.225,0.468,0,L2,ANXA4
RICTOR,0,-13.9010844727281,0.895,0.945,0,L2,RICTOR
KIF13A,0,-13.9135084493234,0.929,0.741,0,L2,KIF13A
LOC105378657,0,-13.919234635014,0.281,0.046,0,L2,LOC105378657
FMN1,0,-13.9773892261465,0.887,0.966,0,L2,FMN1
SMURF1,0,-14.0185328941257,0.753,0.845,0,L2,SMURF1
BCAS3,0,-14.0354649176197,0.968,0.983,0,L2,BCAS3
KANSL1L,0,-14.2262620440774,0.708,0.851,0,L2,KANSL1L
GSK3B,0,-14.2426372411999,0.96,0.977,0,L2,GSK3B
UBE2QL1,0,-14.2850547387505,0.5,0.675,0,L2,UBE2QL1
LOC105371671,0,-14.3117754116583,0.03,0.176,0,L2,LOC105371671
RNF157,0,-14.3532919646637,0.664,0.813,0,L2,RNF157
PID1,0,-14.4612655766521,0.428,0.69,0,L2,PID1
ANO6,0,-14.6084595353022,0.448,0.661,0,L2,ANO6
KIAA1841,0,-14.6804842549654,0.77,0.829,0,L2,KIAA1841
LAMA4,0,-14.7276622363442,0.187,0.399,0,L2,LAMA4
AFF1,0,-14.8290388640713,0.479,0.718,0,L2,AFF1
TRIM37,0,-15.0486234461621,0.788,0.88,0,L2,TRIM37
PTPRO,0,-15.1334153533585,0.961,0.772,0,L2,PTPRO
DCHS2,0,-15.1417874632371,0.187,0.389,0,L2,DCHS2
SNCG,0,-15.2322125714385,0.058,0.24,0,L2,SNCG
PARVA,0,-15.2446317437171,0.275,0.47,0,L2,PARVA
C1orf21,0,-15.2641275041877,0.888,0.937,0,L2,C1orf21
RAB3IP,0,-15.2914478916232,0.304,0.553,0,L2,RAB3IP
GPR158,0,-15.3589200256036,0.959,0.979,0,L2,GPR158
AKAP6,0,-15.3594073040821,0.996,0.997,0,L2,AKAP6
ALDOA,0,-15.3629535999842,0.606,0.747,0,L2,ALDOA
CCDC91,0,-15.3642522328572,0.92,0.943,0,L2,CCDC91
EFR3A,0,-15.3768953367893,0.85,0.912,0,L2,EFR3A
UNC5D,0,-15.3997474802717,0.977,0.859,0,L2,UNC5D
CHD6,0,-15.4659074291317,0.895,0.943,0,L2,CHD6
NAALAD2,0,-15.5474727152139,0.781,0.888,0,L2,NAALAD2
RBMS1,0,-15.6437557197699,0.821,0.876,0,L2,RBMS1
AFF2,0,-15.7226524581284,0.428,0.6,0,L2,AFF2
UST,0,-15.7397617123444,0.109,0.375,0,L2,UST
PCSK6,0,-15.8557002142804,0.463,0.124,0,L2,PCSK6
OSBPL9,0,-15.8776816453319,0.641,0.823,0,L2,OSBPL9
BCO2,0,-15.9269921849531,0.532,0.694,0,L2,BCO2
ABCA5,0,-16.0923776080407,0.899,0.952,0,L2,ABCA5
MIPOL1,0,-16.2137973588534,0.899,0.919,0,L2,MIPOL1
ATP8B1,0,-16.267680283968,0.367,0.628,0,L2,ATP8B1
ZNF704,0,-16.3084076022882,0.721,0.832,0,L2,ZNF704
NRSN1,0,-16.3156511676417,0.802,0.882,0,L2,NRSN1
ABCA9,0,-16.3701882339402,0.553,0.711,0,L2,ABCA9
CAST,0,-16.4143996528049,0.529,0.751,0,L2,CAST
DIP2B,0,-16.4347226557318,0.849,0.917,0,L2,DIP2B
RAB37,0,-16.4477550193353,0.362,0.541,0,L2,RAB37
LUZP1,0,-16.5489382250702,0.815,0.864,0,L2,LUZP1
ARHGAP12,0,-16.6120536866918,0.218,0.59,0,L2,ARHGAP12
TRPC1,0,-16.6587147936305,0.912,0.946,0,L2,TRPC1
DOCK11,0,-16.6968493659666,0.07,0.225,0,L2,DOCK11
DLEU2,0,-16.7135898708086,0.881,0.734,0,L2,DLEU2
CNTNAP3B,0,-16.7359340024097,0.347,0.534,0,L2,CNTNAP3B
RALGAPA1,0,-16.7998524680622,0.957,0.976,0,L2,RALGAPA1
NFIB,0,-16.8020151727925,0.976,0.683,0,L2,NFIB
BMP6,0,-16.8028057007432,0.039,0.245,0,L2,BMP6
KIRREL3,0,-16.8700212389517,0.975,0.757,0,L2,KIRREL3
PRR16,0,-16.8758589284386,0.745,0.827,0,L2,PRR16
NTN4,0,-16.9825283305458,0.257,0.465,0,L2,NTN4
OSBPL10,0,-17.1042110814237,0.46,0.718,0,L2,OSBPL10
ABCA6,0,-17.1121449704274,0.61,0.748,0,L2,ABCA6
TOX2,0,-17.1916741653224,0.2,0.498,0,L2,TOX2
SCLT1,0,-17.2179155207389,0.794,0.894,0,L2,SCLT1
ADTRP,0,-17.4302258650271,0.024,0.201,0,L2,ADTRP
LINC00342,0,-17.7462233066801,0.65,0.851,0,L2,LINC00342
CNIH3,0,-17.7960619867804,0.479,0.676,0,L2,CNIH3
CCNI,0,-17.8057881966126,0.848,0.909,0,L2,CCNI
ATP6V0E2,0,-18.03205602894,0.488,0.658,0,L2,ATP6V0E2
B3GALT2,0,-18.1145716357303,0.245,0.481,0,L2,B3GALT2
LOC105374524,0,-18.2448004849363,0.491,0.216,0,L2,LOC105374524
PRICKLE2,0,-18.2459656098523,0.934,0.96,0,L2,PRICKLE2
EPHA4,0,-18.2537346326503,0.974,0.848,0,L2,EPHA4
CDHR3,0,-18.2551808265433,0.46,0.703,0,L2,CDHR3
LOC101929485,0,-18.4482037380677,0.732,0.832,0,L2,LOC101929485
BMPR1B,0,-18.4688282287008,0.486,0.243,0,L2,BMPR1B
SRSF5,0,-18.7694236963572,0.947,0.962,0,L2,SRSF5
ANKRD18A,0,-18.8141853211747,0.205,0.426,0,L2,ANKRD18A
ADD3,0,-19.0379722644419,0.745,0.863,0,L2,ADD3
ANKRD36,0,-19.3851507718398,0.967,0.978,0,L2,ANKRD36
FOXN3,0,-19.469200056162,0.787,0.918,0,L2,FOXN3
SBF2,0,-19.5148173684576,0.967,0.987,0,L2,SBF2
EFHD2,0,-19.5250772373572,0.246,0.51,0,L2,EFHD2
GRIN2B,0,-19.5272289185718,0.998,0.998,0,L2,GRIN2B
DYNC1H1,0,-19.6766546479797,0.858,0.925,0,L2,DYNC1H1
GRIA4,0,-19.6874856766561,0.993,0.934,0,L2,GRIA4
TMTC2,0,-19.6874924208562,0.387,0.589,0,L2,TMTC2
EPHA6,0,-19.6887417378051,0.985,0.594,0,L2,EPHA6
EMB,0,-19.697046362212,0.308,0.562,0,L2,EMB
BBS9,0,-19.7180059030599,0.887,0.938,0,L2,BBS9
PPP1R12B,0,-19.7869140176377,0.965,0.972,0,L2,PPP1R12B
ARSJ,0,-19.7933119595266,0.02,0.214,0,L2,ARSJ
ANKRD36C,0,-19.8355504787713,0.95,0.978,0,L2,ANKRD36C
CACNA1E,0,-20.1192961844735,0.971,0.833,0,L2,CACNA1E
CHD9,0,-20.1333313235633,0.962,0.987,0,L2,CHD9
DNAH14,0,-20.2440906916279,0.348,0.536,0,L2,DNAH14
ABHD3,0,-20.4506334663592,0.234,0.458,0,L2,ABHD3
KCNK2,0,-20.5665826127974,0.044,0.269,0,L2,KCNK2
VWA8,0,-20.7096234227209,0.935,0.966,0,L2,VWA8
GALNT7,0,-20.7884226358839,0.638,0.76,0,L2,GALNT7
ARHGAP20,0,-20.7890317268823,0.786,0.843,0,L2,ARHGAP20
CAMKMT,0,-20.8902821214925,0.572,0.758,0,L2,CAMKMT
SLC38A6,0,-20.914666691887,0.796,0.856,0,L2,SLC38A6
LOC100506023,0,-20.9192586485576,0.757,0.853,0,L2,LOC100506023
HDAC4,0,-21.0408914514845,0.821,0.877,0,L2,HDAC4
COL21A1,0,-21.1009946088018,0.069,0.267,0,L2,COL21A1
APC,0,-21.1297853117446,0.933,0.963,0,L2,APC
NR3C2,0,-21.1299260030028,0.982,0.931,0,L2,NR3C2
TTLL7,0,-21.2188906604049,0.96,0.966,0,L2,TTLL7
BEND6,0,-21.2783359514553,0.709,0.818,0,L2,BEND6
LINC01314,0,-21.4933103368378,0.024,0.158,0,L2,LINC01314
VWC2,0,-21.5285138428806,0.294,0.54,0,L2,VWC2
NEK1,0,-21.6015305952805,0.825,0.929,0,L2,NEK1
CCDC7,0,-22.0685139139999,0.701,0.83,0,L2,CCDC7
CNTNAP3,0,-22.1386022583468,0.135,0.406,0,L2,CNTNAP3
KIFAP3,0,-22.2397688497319,0.945,0.961,0,L2,KIFAP3
COL22A1,0,-22.313676583055,0.016,0.156,0,L2,COL22A1
MAP3K5,0,-22.3588049343751,0.951,0.684,0,L2,MAP3K5
KIAA1109,0,-22.4282925295538,0.949,0.973,0,L2,KIAA1109
R3HDM2,0,-22.4328400422323,0.966,0.978,0,L2,R3HDM2
MITF,0,-22.4875529555358,0.165,0.43,0,L2,MITF
ALK,0,-22.6216816883521,0.213,0.404,0,L2,ALK
PARK2,0,-22.6547785774281,0.974,0.984,0,L2,PARK2
KIF9-AS1,0,-22.7418680576415,0.776,0.873,0,L2,KIF9-AS1
CPEB3,0,-22.8938505740794,0.969,0.983,0,L2,CPEB3
ANO4,0,-23.0248124511727,0.797,0.882,0,L2,ANO4
FIGN,0,-23.2749171116649,0.217,0.562,0,L2,FIGN
VPS13C,0,-23.442316378273,0.934,0.97,0,L2,VPS13C
CHGA,0,-23.581893457702,0.494,0.689,0,L2,CHGA
ARHGAP44,0,-23.6690788409014,0.953,0.959,0,L2,ARHGAP44
TRAPPC9,0,-23.8420763993799,0.852,0.917,0,L2,TRAPPC9
KTN1,0,-23.8671290378045,0.796,0.883,0,L2,KTN1
DPP4,0,-23.9044412485968,0.13,0.465,0,L2,DPP4
WSB1,0,-24.0103517121958,0.968,0.983,0,L2,WSB1
TAOK3,0,-24.4732550642238,0.876,0.921,0,L2,TAOK3
FCHSD2,0,-24.7094287026476,0.447,0.792,0,L2,FCHSD2
CAMK2G,0,-24.7201921382623,0.78,0.868,0,L2,CAMK2G
ANK1,0,-24.8073643321416,0.068,0.414,0,L2,ANK1
CLASP2,0,-24.8092790777553,0.994,0.996,0,L2,CLASP2
STARD13,0,-25.3466578586584,0.489,0.752,0,L2,STARD13
PLD5,0,-25.4566512449761,0.188,0.596,0,L2,PLD5
HSP90AA1,0,-25.4584265207876,0.902,0.95,0,L2,HSP90AA1
APP,0,-25.910213927911,0.991,0.996,0,L2,APP
GRM7,0,-25.9167708484055,0.992,0.903,0,L2,GRM7
FER,0,-26.224210811442,0.942,0.979,0,L2,FER
GOLIM4,0,-26.4782698420565,0.097,0.387,0,L2,GOLIM4
MPHOSPH8,0,-26.4817806159303,0.807,0.88,0,L2,MPHOSPH8
COL19A1,0,-26.5463868873199,0.501,0.716,0,L2,COL19A1
PLAGL1,0,-26.6658350743663,0.454,0.623,0,L2,PLAGL1
PDE3B,0,-26.7310099016034,0.717,0.891,0,L2,PDE3B
CDC14B,0,-26.806214303752,0.634,0.817,0,L2,CDC14B
C16orf45,0,-26.8513568813133,0.895,0.945,0,L2,C16orf45
CHST11,0,-26.8952718818458,0.511,0.685,0,L2,CHST11
HSD17B12,0,-26.9009764874602,0.812,0.911,0,L2,HSD17B12
MLLT4,0,-26.958517516898,0.831,0.915,0,L2,MLLT4
CDH20,0,-26.9815090374833,0.804,0.469,0,L2,CDH20
GAB2,0,-27.6036983251675,0.569,0.818,0,L2,GAB2
PCSK5,0,-27.6423834154965,0.104,0.294,0,L2,PCSK5
VAMP1,0,-27.8514237340398,0.282,0.468,0,L2,VAMP1
CHRM3,0,-27.8881224141548,0.997,0.882,0,L2,CHRM3
SPAG16,0,-27.8889626753885,0.863,0.946,0,L2,SPAG16
TMEM117,0,-28.3530925513022,0.897,0.947,0,L2,TMEM117
LOC101927435,0,-28.7225828255579,0.203,0.382,0,L2,LOC101927435
RANBP17,0,-29.1934500057709,0.505,0.761,0,L2,RANBP17
RASA1,0,-29.3475499937794,0.933,0.965,0,L2,RASA1
DPY19L1,0,-29.6083297697873,0.55,0.71,0,L2,DPY19L1
PLOD2,0,-29.6160054825707,0.073,0.408,0,L2,PLOD2
ZNF536,0,-29.7151973113367,0.073,0.244,0,L2,ZNF536
TEAD1,0,-29.7485963873544,0.536,0.762,0,L2,TEAD1
TNIK,0,-29.7863577070255,0.913,0.967,0,L2,TNIK
SERPINE2,0,-29.7873500191717,0.876,0.436,0,L2,SERPINE2
CLEC2L,0,-29.7874744262986,0.484,0.633,0,L2,CLEC2L
LY86-AS1,0,-29.7898652249436,0.871,0.604,0,L2,LY86-AS1
ELAVL4,0,-30.1748607765599,0.789,0.901,0,L2,ELAVL4
CNTN6,0,-30.2136896776237,0.547,0.682,0,L2,CNTN6
MYRFL,0,-30.386356356513,0.128,0.317,0,L2,MYRFL
KCNMB4,0,-30.5230354611773,0.659,0.786,0,L2,KCNMB4
CDH7,0,-30.6672733056235,0.101,0.453,0,L2,CDH7
SATB1-AS1,0,-30.8582522953036,0.383,0.698,0,L2,SATB1-AS1
TLL1,0,-30.9298967037613,0.017,0.17,0,L2,TLL1
RASSF8,0,-31.0101124266201,0.15,0.425,0,L2,RASSF8
CEP85L,0,-31.3927723070011,0.859,0.925,0,L2,CEP85L
LOC101929294,0,-31.7385994620936,0.254,0.539,0,L2,LOC101929294
CDH11,0,-32.1809724456094,0.813,0.843,0,L2,CDH11
KCNQ1OT1,0,-32.4863440826217,0.62,0.845,0,L2,KCNQ1OT1
TMEM178B,0,-32.6696818451597,0.998,0.995,0,L2,TMEM178B
THEMIS,0,-32.7089634900271,0.052,0.36,0,L2,THEMIS
SACS,0,-32.9982993678345,0.752,0.845,0,L2,SACS
POU6F2,0,-33.114833366186,0.514,0.775,0,L2,POU6F2
DIAPH2,0,-33.2798034156785,0.956,0.783,0,L2,DIAPH2
KIF21A,0,-33.4222876779155,0.936,0.967,0,L2,KIF21A
TUBB2A,0,-33.8952829134162,0.546,0.706,0,L2,TUBB2A
C9orf3,0,-34.0689927396906,0.956,0.968,0,L2,C9orf3
MEIS2,0,-34.1143778235263,0.925,0.426,0,L2,MEIS2
LOC101929563,0,-34.7931179324832,0.383,0.678,0,L2,LOC101929563
HERC1,0,-34.9714584614689,0.99,0.992,0,L2,HERC1
ATP1A3,0,-35.5571377861708,0.609,0.805,0,L2,ATP1A3
MDFIC,0,-35.7098380645039,0.062,0.308,0,L2,MDFIC
DIP2A,0,-35.9161228498363,0.626,0.821,0,L2,DIP2A
NPFFR2,0,-36.2696033136835,0.011,0.16,0,L2,NPFFR2
PTPRM,0,-36.6796133514387,0.251,0.702,0,L2,PTPRM
RAPGEF4,0,-36.8771072727487,0.985,0.99,0,L2,RAPGEF4
FGD4,0,-36.9030321533647,0.479,0.631,0,L2,FGD4
NEAT1,0,-37.1908060013796,0.077,0.275,0,L2,NEAT1
TMEM132C,0,-37.4289714238,0.126,0.424,0,L2,TMEM132C
CHN2,0,-37.6092711977799,0.177,0.581,0,L2,CHN2
ETV1,0,-37.7147878653608,0.26,0.558,0,L2,ETV1
LOC102724623,0,-37.7478434739254,0.471,0.728,0,L2,LOC102724623
ST8SIA1,0,-37.8238757081122,0.773,0.873,0,L2,ST8SIA1
UTRN,0,-38.3192490163877,0.236,0.529,0,L2,UTRN
PITPNC1,0,-38.4675974409016,0.664,0.77,0,L2,PITPNC1
GARNL3,0,-38.6194536056324,0.966,0.849,0,L2,GARNL3
NEFM,0,-38.6292852784774,0.375,0.585,0,L2,NEFM
B2M,0,-38.9304719435827,0.057,0.206,0,L2,B2M
R3HDM1,0,-39.2854954476368,0.998,0.987,0,L2,R3HDM1
LINC01060,0,-39.6103794836538,0.047,0.185,0,L2,LINC01060
PDGFD,0,-39.6595881454859,0.311,0.114,0,L2,PDGFD
LOC102546299,0,-39.6926955822584,0.066,0.24,0,L2,LOC102546299
CCDC88A,0,-39.7259382132074,0.968,0.987,0,L2,CCDC88A
GABRG3,0,-39.8738544627427,0.933,0.993,0,L2,GABRG3
GNAS,0,-39.9113988599674,0.963,0.983,0,L2,GNAS
EPB41,0,-39.9389865361788,0.573,0.742,0,L2,EPB41
LOC105376591,0,-39.9521046801759,0.134,0.305,0,L2,LOC105376591
GULP1,0,-40.763261615552,0.761,0.227,0,L2,GULP1
MIR181A1HG,0,-41.2958353992667,0.648,0.848,0,L2,MIR181A1HG
STXBP5-AS1,0,-41.3003675433266,0.812,0.881,0,L2,STXBP5-AS1
LAMA2,0,-41.3518345077066,0.74,0.518,0,L2,LAMA2
CHSY3,0,-41.4864638669107,0.961,0.947,0,L2,CHSY3
HTR1F,0,-41.737206419703,0.48,0.719,0,L2,HTR1F
FAM189A1,0,-42.3116004746093,0.883,0.942,0,L2,FAM189A1
DIP2C,0,-42.3198544042368,0.969,0.979,0,L2,DIP2C
LOC101927745,0,-42.4743854838757,0.503,0.164,0,L2,LOC101927745
MIR325HG,0,-42.6092094179372,0.155,0.36,0,L2,MIR325HG
MAN2A1,0,-42.7688018221751,0.835,0.899,0,L2,MAN2A1
LOC105377703,0,-42.7692762254634,0.057,0.235,0,L2,LOC105377703
SRPK2,0,-42.9754395294736,0.975,0.986,0,L2,SRPK2
LINGO2,0,-43.761367032831,0.993,0.798,0,L2,LINGO2
SLC38A1,0,-44.1636493795674,0.755,0.898,0,L2,SLC38A1
COL12A1,0,-44.2012524824023,0.141,0.336,0,L2,COL12A1
RXFP1,0,-44.8801440904411,0.106,0.537,0,L2,RXFP1
TENM4,0,-44.9078169403517,0.943,0.971,0,L2,TENM4
BIRC6,0,-44.9426886052526,0.978,0.986,0,L2,BIRC6
SATB1,0,-45.1871921591471,0.803,0.897,0,L2,SATB1
DNM3,0,-45.6494313362325,0.976,0.992,0,L2,DNM3
C8orf34,0,-45.6546635999494,0.413,0.652,0,L2,C8orf34
CDH9,0,-45.6560031044235,0.984,0.77,0,L2,CDH9
RGS6,0,-45.6560031566711,0.972,0.847,0,L2,RGS6
SPARCL1,0,-45.6560038524124,0.953,0.925,0,L2,SPARCL1
CDK14,0,-45.6560072379913,0.98,0.986,0,L2,CDK14
ESRRG,0,-45.6560686565433,0.925,0.958,0,L2,ESRRG
HIVEP2,0,-45.9234845423038,0.967,0.976,0,L2,HIVEP2
WDPCP,0,-46.2759446768958,0.967,0.965,0,L2,WDPCP
GPATCH8,0,-46.4874426246565,0.983,0.986,0,L2,GPATCH8
NEFH,0,-47.3119394273881,0.131,0.366,0,L2,NEFH
SGIP1,0,-47.976917063406,0.982,0.99,0,L2,SGIP1
LTBP1,0,-48.1207420574045,0.193,0.456,0,L2,LTBP1
TNRC6A,0,-48.6512701329211,0.978,0.992,0,L2,TNRC6A
CELF4,0,-49.2042967504286,0.881,0.906,0,L2,CELF4
GBE1,0,-49.5928481958289,0.468,0.62,0,L2,GBE1
SLC44A5,0,-49.8812111216724,0.653,0.803,0,L2,SLC44A5
CHRM2,0,-49.9304331609728,0.066,0.31,0,L2,CHRM2
ATXN1,0,-49.9840700369596,0.992,0.996,0,L2,ATXN1
SYT2,0,-50.0848679753352,0.178,0.383,0,L2,SYT2
KIAA1456,0,-50.3030256071172,0.495,0.773,0,L2,KIAA1456
PAK7,0,-51.3335033600743,0.942,0.957,0,L2,PAK7
EXT1,0,-51.4264141545838,0.936,0.958,0,L2,EXT1
SIPA1L1,0,-51.4266420459511,0.996,0.987,0,L2,SIPA1L1
FOXP2,0,-51.4966003066172,0.169,0.541,0,L2,FOXP2
RIMS1,0,-51.8775457745563,0.993,0.994,0,L2,RIMS1
BICD1,0,-52.4665642705935,0.906,0.986,0,L2,BICD1
GRID2,0,-52.8428183630354,0.992,0.837,0,L2,GRID2
MACF1,0,-52.8617945385749,0.981,0.99,0,L2,MACF1
VAV3,0,-53.5122294238505,0.093,0.292,0,L2,VAV3
PHACTR2,0,-54.3023601578225,0.4,0.595,0,L2,PHACTR2
LOC101929680,0,-54.3087082821196,0.352,0.549,0,L2,LOC101929680
GRM8,0,-54.3121974974547,0.333,0.539,0,L2,GRM8
BTBD11,0,-54.6668900682086,0.066,0.357,0,L2,BTBD11
RAPGEF6,0,-54.8380416038107,0.97,0.975,0,L2,RAPGEF6
RYR3,0,-54.9328189391084,0.654,0.717,0,L2,RYR3
