,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ZFP64.1,1.25819904022813e-21,-0.418149392253991,0.176,0.297,4.17558515480509e-17,L1,ZFP64
PCNXL4.3,1.27141014467464e-21,-1.30240579330522,0.638,0.713,4.21942884713171e-17,L1,PCNXL4
C4orf27.1,1.30003582687601e-21,-0.507168811413913,0.244,0.374,4.31442889865342e-17,L1,C4orf27
DIRC3.3,1.3577985492076e-21,-6.21191715208953,0.327,0.203,4.50612604525528e-17,L1,DIRC3
B2M.2,1.35902018860012e-21,0.389192575060832,0.351,0.237,4.51018029990722e-17,L1,B2M
COPS5.2,1.37786925467054e-21,-0.888476728044216,0.252,0.373,4.57273469547511e-17,L1,COPS5
ARFIP1,1.38835004353404e-21,-1.57762188858368,0.446,0.556,4.60751728947641e-17,L1,ARFIP1
NPLOC4,1.39037430932794e-21,-1.4917730827277,0.413,0.524,4.61423522036662e-17,L1,NPLOC4
SIRT2.1,1.4236613940263e-21,-1.42741145516496,0.315,0.436,4.72470506835508e-17,L1,SIRT2
SNX29P2.4,1.42486442034644e-21,0.273194946079854,0.173,0.083,4.72869755180374e-17,L1,SNX29P2
LIMS1.2,1.42891366009613e-21,-7.08291852498697,0.282,0.407,4.74213576376104e-17,L1,LIMS1
ZNF133.1,1.454949375813e-21,-1.34742242575694,0.441,0.569,4.82854049351061e-17,L1,ZNF133
GALE.1,1.48350514790739e-21,-0.416977460306803,0.126,0.236,4.92330853436025e-17,L1,GALE
C12orf10.1,1.48781253800984e-21,-0.422986927655073,0.091,0.192,4.93760346989325e-17,L1,C12orf10
LOC101927372.2,1.51640796392511e-21,0.304663358143836,0.219,0.118,5.03250310987825e-17,L1,LOC101927372
AMZ2.1,1.62719678070286e-21,-0.726311039903786,0.294,0.418,5.40017795611857e-17,L1,AMZ2
RPP25.2,1.63369110009716e-21,-0.332435425497376,0.11,0.217,5.42173065389243e-17,L1,RPP25
FBXO11.3,1.6394479980094e-21,-4.90911038620142,0.82,0.87,5.44083607099378e-17,L1,FBXO11
RORA-AS1.3,1.64587923249445e-21,-0.686103654206537,0.236,0.358,5.46217940887935e-17,L1,RORA-AS1
SRA1.2,1.68175055223244e-21,-0.592734907755607,0.205,0.324,5.5812255576938e-17,L1,SRA1
PPARGC1B.2,1.69533888155119e-21,-0.748950784212306,0.271,0.396,5.62632114620393e-17,L1,PPARGC1B
LOC100499484-C9ORF174.1,1.69614599110565e-21,-0.338283357428739,0.097,0.2,5.62899970068233e-17,L1,LOC100499484-C9ORF174
KIAA1468.2,1.72040621353081e-21,-6.63585370980294,0.73,0.793,5.70951210084471e-17,L1,KIAA1468
LOC102725045.2,1.78163220832129e-21,-1.35580906980789,0.026,0.1,5.91270280975587e-17,L1,LOC102725045
RRM2B.1,1.84027750818902e-21,-0.678406866477868,0.196,0.317,6.1073289664269e-17,L1,RRM2B
TM9SF2.1,1.84641098108423e-21,-1.5401489031617,0.483,0.589,6.12768412292424e-17,L1,TM9SF2
GDE1.2,1.84805596149803e-21,-2.67081911425189,0.172,0.289,6.13314331942353e-17,L1,GDE1
RPP14.1,1.87969984646669e-21,-0.559119654804254,0.224,0.348,6.23815988046899e-17,L1,RPP14
ABCF3.2,1.90442090172561e-21,-0.436844280978983,0.109,0.215,6.32020164655679e-17,L1,ABCF3
MAPK8.3,2.0082404963697e-21,-25.19832319339,0.926,0.925,6.66474773530211e-17,L1,MAPK8
CBX3.2,2.04123792540844e-21,-0.966662598002723,0.312,0.437,6.774256303053e-17,L1,CBX3
P3H2-AS1.2,2.0959454518471e-21,-0.620556491395968,0.094,0.196,6.95581417104498e-17,L1,P3H2-AS1
MORF4L2.3,2.10684327412825e-21,-3.92274121007488,0.769,0.82,6.99198077384943e-17,L1,MORF4L2
LOC105372321.1,2.28212922868195e-21,-0.578659978758656,0.105,0.207,7.57370227122678e-17,L1,LOC105372321
SLC35G1.1,2.28685162691838e-21,-0.323460933985003,0.052,0.139,7.58937449425404e-17,L1,SLC35G1
RMND1.2,2.2882670868615e-21,-0.569255326377659,0.238,0.362,7.59407198116725e-17,L1,RMND1
NEK6,2.32231759065096e-21,-0.30106402404471,0.055,0.143,7.70707538809336e-17,L1,NEK6
LINC00116.1,2.34874644525476e-21,-0.483472000817082,0.116,0.222,7.79478482786698e-17,L1,LINC00116
C1orf162.1,2.38031619461581e-21,-0.617046483357593,0.148,0.261,7.8995553550715e-17,L1,C1orf162
ZDHHC17.4,2.49184701681764e-21,-2.98861323898398,0.742,0.794,8.26969269471271e-17,L1,ZDHHC17
OAT.3,2.52089331992345e-21,-1.64181388928669,0.376,0.497,8.36608866082996e-17,L1,OAT
ERP44.3,2.56837568878015e-21,-1.52498552572403,0.638,0.713,8.52366839835467e-17,L1,ERP44
COL4A2.3,2.60108662872731e-21,-3.23673034047252,0.29,0.401,8.63222619475734e-17,L1,COL4A2
TRMT10B.2,2.61116453186091e-21,-0.607369176331554,0.311,0.434,8.6656717318868e-17,L1,TRMT10B
UBAP1L.1,2.65027084912158e-21,-0.480748688279549,0.2,0.323,8.79545386697978e-17,L1,UBAP1L
STAMBP.2,2.71409364935389e-21,-0.59157127471077,0.25,0.374,9.00726259411075e-17,L1,STAMBP
PMS1.2,2.75508802580453e-21,-2.30358730206447,0.685,0.763,9.14331063123748e-17,L1,PMS1
NUDT5,2.85940635985621e-21,-1.33679673982147,0.406,0.52,9.48951188645479e-17,L1,NUDT5
ZNF25.2,2.89768067846083e-21,-1.74684067005597,0.457,0.572,9.61653286760796e-17,L1,ZNF25
RAPGEF4.3,2.90868614117771e-21,-27.1946869769263,0.967,0.97,9.65305669672646e-17,L1,RAPGEF4
PRPF18.2,3.05294991075548e-21,-0.986863529175051,0.3,0.42,1.01318248688242e-16,L1,PRPF18
DDX17.3,3.07463448893065e-21,-4.84350924885827,0.958,0.957,1.02037894784142e-16,L1,DDX17
HMG20A.2,3.10852103678995e-21,-2.95000067241143,0.523,0.633,1.03162487647948e-16,L1,HMG20A
LOC105376434.1,3.15346986537416e-21,-0.264854386033385,0.04,0.121,1.04654204422172e-16,L1,LOC105376434
GNAQ.2,3.21199264633185e-21,-16.9285213394612,0.925,0.937,1.06596399953815e-16,L1,GNAQ
ECSIT.1,3.29597411651521e-21,-0.590591303973892,0.234,0.354,1.0938349300479e-16,L1,ECSIT
PKIG.3,3.3519199373747e-21,-0.858557703318004,0.393,0.518,1.11240166961654e-16,L1,PKIG
HCN3,3.40921443758814e-21,-0.394329645417931,0.105,0.208,1.13141599540238e-16,L1,HCN3
ANKRD52.1,3.42782533119249e-21,-0.475727060606562,0.141,0.252,1.13759239266285e-16,L1,ANKRD52
BBS1.3,3.49657678189822e-21,-0.653063064359388,0.328,0.45,1.16040893660856e-16,L1,BBS1
GTF2E2.2,3.52203617047826e-21,-1.02383448067528,0.327,0.452,1.16885814389662e-16,L1,GTF2E2
MARCH2,3.62402510765183e-21,-0.713609561035266,0.123,0.23,1.20270521247641e-16,L1,MARCH2
CKMT2-AS1.1,3.76058352125695e-21,-0.861709702405338,0.319,0.45,1.24802485319954e-16,L1,CKMT2-AS1
ABCB7.1,3.76096143725117e-21,-1.56636464535612,0.413,0.524,1.24815027218055e-16,L1,ABCB7
USH2A.2,3.79048865879112e-21,-3.25860792330482,0.089,0.188,1.25794947119301e-16,L1,USH2A
SEC22A.1,3.8128149001613e-21,-2.20655108448535,0.585,0.687,1.26535888091653e-16,L1,SEC22A
LOC101928522.1,3.83061046154646e-21,-0.355556523703631,0.043,0.125,1.27126469387342e-16,L1,LOC101928522
TCEAL3.2,3.98442976246354e-21,-0.43581538956571,0.143,0.255,1.32231270526878e-16,L1,TCEAL3
SCP2.2,4.0168331514083e-21,-2.16275771769784,0.535,0.648,1.33306641795787e-16,L1,SCP2
ZNF746.2,4.02565266382204e-21,-0.400791108370524,0.144,0.256,1.33599334954262e-16,L1,ZNF746
UTP23.1,4.09761837270233e-21,-1.62510645052927,0.551,0.653,1.35987660934872e-16,L1,UTP23
ARL3.2,4.12664375198566e-21,-1.41348461191086,0.404,0.524,1.36950926197148e-16,L1,ARL3
TTF2,4.2984475094666e-21,-0.262578820864928,0.042,0.124,1.42652577496668e-16,L1,TTF2
URM1.1,4.3246408884074e-21,-0.419194501568257,0.151,0.265,1.43521857163577e-16,L1,URM1
GPS2,4.38464169659339e-21,-0.405512752897219,0.141,0.253,1.45513103984845e-16,L1,GPS2
E2F3.2,4.52865046472275e-21,-2.49568583897377,0.317,0.433,1.50292322972754e-16,L1,E2F3
CNTN4.4,4.52934992483649e-21,-117.036715676688,0.934,0.972,1.50315535955549e-16,L1,CNTN4
DNAJC7.1,4.56713922108094e-21,-0.966360679779205,0.405,0.518,1.51569649330013e-16,L1,DNAJC7
CHRM1,4.71732358996315e-21,0.275083481861932,0.185,0.094,1.56553817980107e-16,L1,CHRM1
KCTD8.4,4.92793866765614e-21,-20.2794390904077,0.878,0.906,1.63543500563504e-16,L1,KCTD8
SNX25.2,5.10365567985854e-21,-1.11401557019508,0.532,0.644,1.69375021047465e-16,L1,SNX25
PDIA6.3,5.14328125832601e-21,-0.710321931014576,0.31,0.434,1.70690075120065e-16,L1,PDIA6
RPS27L.3,5.25661174477276e-21,-0.444118072989204,0.171,0.288,1.74451173973773e-16,L1,RPS27L
KIAA1671,5.38844350262895e-21,-0.909605320970435,0.223,0.344,1.78826274521747e-16,L1,KIAA1671
AZIN1.2,5.48182327738607e-21,-0.875139321097585,0.351,0.473,1.81925269106611e-16,L1,AZIN1
MAPRE2.2,5.58417545446282e-21,-9.43286340892878,0.832,0.867,1.85322030807258e-16,L1,MAPRE2
GAS5,5.62271024357465e-21,-0.593767973620112,0.191,0.306,1.86600884853512e-16,L1,GAS5
BACE2.3,5.62857952266942e-21,-1.03109259614039,0.09,0.188,1.8679566861883e-16,L1,BACE2
HADHA,5.63852380816333e-21,-1.34455529649303,0.324,0.445,1.87125689621517e-16,L1,HADHA
BAAT.1,5.67212797947067e-21,-0.383225819947059,0.069,0.16,1.88240911254693e-16,L1,BAAT
PRKAR2A.2,5.90205297594326e-21,-3.63470604201559,0.641,0.717,1.95871432112629e-16,L1,PRKAR2A
AK1,5.95880704040241e-21,-0.465363854178972,0.134,0.244,1.97754929249835e-16,L1,AK1
PREX2.2,6.08733547403519e-21,-4.28140038667005,0.583,0.457,2.02020402376806e-16,L1,PREX2
FAM200B.2,6.24181371149508e-21,-0.774896944922337,0.271,0.393,2.07147071643387e-16,L1,FAM200B
RAB5B.2,6.25200163451232e-21,-0.8269073198866,0.254,0.377,2.0748517824456e-16,L1,RAB5B
POLR2E.2,6.31471735796641e-21,-0.513313795596667,0.157,0.271,2.09566524958831e-16,L1,POLR2E
FBXW5.2,6.36502072634826e-21,-0.466461463593905,0.163,0.28,2.1123594284532e-16,L1,FBXW5
H2AFY2.2,6.52473146847815e-21,-0.596737730620733,0.21,0.329,2.16536263244384e-16,L1,H2AFY2
CCBL2.1,6.67849889780303e-21,-0.6947092929213,0.288,0.413,2.21639342921389e-16,L1,CCBL2
GPR19,6.7313502142579e-21,-0.457374129028156,0.187,0.305,2.23393319560577e-16,L1,GPR19
NOP58.2,6.75226384914994e-21,-1.29245078185859,0.487,0.596,2.24087380361739e-16,L1,NOP58
TRIM4.1,6.75725868199268e-21,-0.721825963250858,0.234,0.357,2.24253143879291e-16,L1,TRIM4
C7orf50.1,6.83900140497507e-21,-0.761420190178648,0.346,0.473,2.26965939626908e-16,L1,C7orf50
LARGE.4,6.94287888671499e-21,-52.4845495354938,0.887,0.921,2.30413321613411e-16,L1,LARGE
THY1.3,6.97607199310877e-21,-33.4840534963051,0.72,0.786,2.31514901235301e-16,L1,THY1
EIF4H.2,7.21329007831242e-21,-3.60495299144949,0.259,0.385,2.39387457828954e-16,L1,EIF4H
LRRC1.3,7.28121709523015e-21,-1.5235532819991,0.194,0.31,2.41641751739403e-16,L1,LRRC1
PIAS1.3,7.30998355004617e-21,-1.86354110275341,0.83,0.865,2.42596424075382e-16,L1,PIAS1
ZNF484.2,7.50570358946179e-21,-0.638198179361832,0.282,0.403,2.49091785023468e-16,L1,ZNF484
SUPT7L.3,7.53163105867669e-21,-0.694162400154076,0.366,0.486,2.49952239944303e-16,L1,SUPT7L
LOC105373760.1,7.57518537651534e-21,-1.3533591271488,0.122,0.23,2.51397677090415e-16,L1,LOC105373760
PBRM1.3,7.57755885584002e-21,-6.8383273668634,0.709,0.783,2.51476445748763e-16,L1,PBRM1
ZNF250.1,7.8190252188823e-21,-0.704604641609437,0.207,0.323,2.59489989939047e-16,L1,ZNF250
LOC101928067,7.82491263623672e-21,-0.262185932524394,0.031,0.106,2.59685375658788e-16,L1,LOC101928067
PTCD3.1,8.06920786487266e-21,-1.54489810493372,0.545,0.639,2.67792801411529e-16,L1,PTCD3
TMEM67.1,8.07422298754683e-21,-0.324646231979724,0.365,0.482,2.67959238287717e-16,L1,TMEM67
C20orf194.2,8.07473207705296e-21,-5.24422682770126,0.889,0.89,2.67976133441157e-16,L1,C20orf194
EFHD2.3,8.09835513241892e-21,-0.725039656417433,0.128,0.235,2.68760111779587e-16,L1,EFHD2
MRPL19.1,8.13579890287973e-21,-0.534967219670402,0.151,0.264,2.7000275818987e-16,L1,MRPL19
TPP2.2,8.29933494371385e-21,-3.43790328575838,0.65,0.716,2.75430028777032e-16,L1,TPP2
MECR.1,8.38719571002507e-21,-0.627999737241325,0.241,0.364,2.78345864028602e-16,L1,MECR
STK36.2,8.43383115897316e-21,-0.587023524116959,0.222,0.34,2.79893554672842e-16,L1,STK36
SEC23IP.1,8.43506614282362e-21,-0.858789068481586,0.35,0.466,2.79934540081887e-16,L1,SEC23IP
ZSWIM5.2,9.01644097028422e-21,-14.40150845424,0.776,0.815,2.99228626480823e-16,L1,ZSWIM5
NEK4.1,9.38667871684541e-21,-0.822435561713052,0.333,0.46,3.11515706575949e-16,L1,NEK4
PKD1P1.2,9.74220239743244e-21,-1.15079510205688,0.228,0.346,3.2331447096359e-16,L1,PKD1P1
NDUFB6.1,9.83002554359428e-21,-0.684213980654789,0.279,0.401,3.26229057715263e-16,L1,NDUFB6
WDR1.2,1.02490976123986e-20,0.293848661801647,0.171,0.084,3.40136802462673e-16,L1,WDR1
SPAG9.2,1.04292716092579e-20,-11.5317821921438,0.841,0.867,3.46116236896443e-16,L1,SPAG9
MTDH.2,1.07543417547448e-20,-1.84257217376685,0.723,0.787,3.56904339814717e-16,L1,MTDH
LOC105372283.2,1.07908325466324e-20,-0.422832148265578,0.115,0.22,3.58115359725089e-16,L1,LOC105372283
TAGLN3.3,1.087265647742e-20,-1.36467483611527,0.484,0.589,3.60830850516138e-16,L1,TAGLN3
SCN4B.2,1.10192341062172e-20,-4.94456245073168,0.095,0.192,3.6569532228303e-16,L1,SCN4B
IPO7.2,1.19619491479544e-20,-1.59883554099599,0.507,0.612,3.96981206373163e-16,L1,IPO7
RUVBL1.1,1.19735339718128e-20,-0.526526232193862,0.175,0.29,3.9736567192255e-16,L1,RUVBL1
POU6F1.1,1.19818936623166e-20,-1.12965757733307,0.32,0.442,3.97643104971301e-16,L1,POU6F1
CEP70.1,1.1985668373021e-20,-1.37394826511442,0.489,0.599,3.97768376295447e-16,L1,CEP70
EGLN1,1.20270710503972e-20,-1.43935473939291,0.524,0.624,3.99142406949533e-16,L1,EGLN1
TMEM14B.2,1.21836704895164e-20,-0.741693466875381,0.26,0.38,4.04339472535581e-16,L1,TMEM14B
ABHD12.1,1.23799871285151e-20,-1.93330223922277,0.472,0.579,4.10854632834029e-16,L1,ABHD12
LOC101928574,1.26518273696616e-20,-0.454992618951355,0.134,0.242,4.1987619491696e-16,L1,LOC101928574
LOC105369864.1,1.31201681193333e-20,-0.442363647283782,0.029,0.102,4.35419019376314e-16,L1,LOC105369864
FLYWCH2.1,1.31229731980273e-20,-0.530207780473381,0.151,0.263,4.35512111522932e-16,L1,FLYWCH2
KATNB1.1,1.31340096156338e-20,-0.367389864320448,0.114,0.218,4.35878377114039e-16,L1,KATNB1
FMR1.1,1.31483595221225e-20,-0.441689601994526,0.339,0.469,4.36354607460681e-16,L1,FMR1
DTX2,1.33839182848036e-20,-0.281980915506162,0.054,0.139,4.44172096117777e-16,L1,DTX2
ATP6V1C1.2,1.34063772453592e-20,-6.14951412959045,0.545,0.641,4.44917441641736e-16,L1,ATP6V1C1
ATXN2L,1.402360202831e-20,-1.25199261826883,0.401,0.52,4.65401280513523e-16,L1,ATXN2L
UNC13A.2,1.41927894758436e-20,-0.843040358483853,0.591,0.683,4.71016104334823e-16,L1,UNC13A
IRF2.1,1.46296595682149e-20,-1.13688835551473,0.266,0.39,4.85514512090347e-16,L1,IRF2
PHB.1,1.53628979332176e-20,-0.41308976316271,0.116,0.22,5.09848493709691e-16,L1,PHB
ZNF195.2,1.56834304938104e-20,-0.852482524790862,0.279,0.397,5.20486007798087e-16,L1,ZNF195
CCNT2.4,1.59949471901205e-20,-2.33563663844472,0.62,0.707,5.30824312398528e-16,L1,CCNT2
RAB11FIP1.1,1.63090416823694e-20,0.37211483106664,0.16,0.076,5.41248166312794e-16,L1,RAB11FIP1
PCNP.2,1.73453542210652e-20,-1.6211069721602,0.536,0.634,5.7564027053449e-16,L1,PCNP
TULP3.2,1.74278507792625e-20,-0.444647508095158,0.121,0.226,5.78378083811383e-16,L1,TULP3
LOC105376990.1,1.74532249823017e-20,-0.284366305583097,0.094,0.194,5.79220177487646e-16,L1,LOC105376990
LOC102724691.1,1.7488330253176e-20,-0.603205467170718,0.053,0.137,5.80385216112153e-16,L1,LOC102724691
BIN3.1,1.7648285377991e-20,-0.439495350621011,0.111,0.214,5.85693646839389e-16,L1,BIN3
DPH3.1,1.78149755962405e-20,-0.418872683893054,0.109,0.21,5.91225595112434e-16,L1,DPH3
RRN3P1.1,1.81220677822212e-20,-0.381675287029869,0.125,0.231,6.01417063488574e-16,L1,RRN3P1
RB1CC1.4,1.84285065411585e-20,-6.79657303996103,0.822,0.846,6.11586846581427e-16,L1,RB1CC1
LOC105374101.1,1.86240829193645e-20,-0.47288409878185,0.11,0.213,6.18077439844948e-16,L1,LOC105374101
USP25.2,1.88831838946625e-20,-8.56765411604998,0.752,0.798,6.26676223912164e-16,L1,USP25
NDUFA6.1,1.92476605061926e-20,-0.493032065928996,0.164,0.275,6.38772109219014e-16,L1,NDUFA6
TRIM16.1,1.92965436082075e-20,-0.581912134112259,0.168,0.281,6.40394392725583e-16,L1,TRIM16
ZNF397.1,1.96006366785719e-20,-0.658999211013124,0.223,0.344,6.50486329451765e-16,L1,ZNF397
USP36.1,1.97309887466076e-20,-0.662765051086687,0.26,0.381,6.54812323533667e-16,L1,USP36
DHX36.1,1.97794629613333e-20,-1.28909893980511,0.573,0.668,6.56421037297767e-16,L1,DHX36
VPS37A.3,2.02809610611438e-20,-0.801015697868579,0.345,0.466,6.7306425473618e-16,L1,VPS37A
PKIA.3,2.0662087593418e-20,-4.34142635357928,0.59,0.682,6.85712700962763e-16,L1,PKIA
GKAP1.2,2.07388803805588e-20,-1.40653889570873,0.34,0.459,6.88261223189605e-16,L1,GKAP1
OAZ1.3,2.11259911452517e-20,-16.8667624164969,0.647,0.72,7.01108268137469e-16,L1,OAZ1
KCNH7.4,2.15207984102541e-20,-58.145933896123,0.768,0.831,7.14210736841104e-16,L1,KCNH7
POLN.1,2.17192437950231e-20,-4.94238533192351,0.42,0.529,7.20796543825432e-16,L1,POLN
RWDD1.1,2.19653105070718e-20,-0.630947570206331,0.204,0.324,7.28962759798192e-16,L1,RWDD1
CCT2.1,2.24550700438768e-20,-0.694208251231538,0.338,0.46,7.4521640954614e-16,L1,CCT2
LOC101926967.1,2.25339944668101e-20,-0.29456321606121,0.056,0.141,7.47835674370028e-16,L1,LOC101926967
TRPC4AP.3,2.32465674435051e-20,-1.70610628313733,0.552,0.642,7.71483833747604e-16,L1,TRPC4AP
USP49.2,2.33957089095845e-20,-1.76086835094553,0.509,0.609,7.76433391582381e-16,L1,USP49
LOC101930010.1,2.36826960260163e-20,-0.465386379843413,0.125,0.23,7.85957633015402e-16,L1,LOC101930010
C1orf21.3,2.45414001137924e-20,-13.4480309523917,0.934,0.859,8.14455445576429e-16,L1,C1orf21
CCDC3.2,2.5120656707996e-20,1.57076128568499,0.523,0.397,8.33679234168264e-16,L1,CCDC3
TAF1B.2,2.5583515189038e-20,0.390956002400938,0.404,0.28,8.49040118578603e-16,L1,TAF1B
CHGA.1,2.58140953402197e-20,-17.8085479288908,0.417,0.55,8.5669238205587e-16,L1,CHGA
RNF14.2,2.61013440659879e-20,-0.866435115642603,0.262,0.379,8.6622530551794e-16,L1,RNF14
GFOD1.3,2.72620666352204e-20,-10.3778064786593,0.749,0.805,9.0474620542306e-16,L1,GFOD1
SMARCC2.1,2.78529825618154e-20,-1.34825248468471,0.399,0.51,9.24356932278967e-16,L1,SMARCC2
NDUFB5.1,2.78914299588753e-20,-0.806981933380162,0.268,0.386,9.25632886045195e-16,L1,NDUFB5
HNRNPA3.2,2.82000237125706e-20,-1.34759503005175,0.636,0.727,9.3587418694908e-16,L1,HNRNPA3
BIVM-ERCC5.1,2.82684477474895e-20,-0.332308314067225,0.078,0.171,9.38144975395933e-16,L1,BIVM-ERCC5
ATP7B.1,2.83394550768389e-20,-1.24374317201485,0.29,0.407,9.40501495635054e-16,L1,ATP7B
SLC38A2.3,2.95489594028931e-20,-3.06839946605158,0.548,0.645,9.80641315703814e-16,L1,SLC38A2
USMG5.1,2.97129039803913e-20,-0.807271377524893,0.308,0.426,9.86082144397247e-16,L1,USMG5
ATP6AP1.3,2.98197976809517e-20,0.560405541857763,0.42,0.295,9.89629625637743e-16,L1,ATP6AP1
AIM1,3.02022342951755e-20,-0.358861450089423,0.061,0.149,1.00232154955399e-15,L1,AIM1
FOXN3.3,3.04161859389449e-20,-8.73111418494779,0.952,0.889,1.00942196275576e-15,L1,FOXN3
IDH1,3.08450208222522e-20,-0.560457150439646,0.172,0.287,1.02365370602808e-15,L1,IDH1
FAXDC2.3,3.09064454466032e-20,-1.43895705929062,0.045,0.123,1.02569220503642e-15,L1,FAXDC2
RUSC1.1,3.16865255858068e-20,-1.06693927733418,0.351,0.469,1.05158072461617e-15,L1,RUSC1
SEPT2.2,3.16892257173817e-20,-2.63510633578361,0.676,0.749,1.05167033388275e-15,L1,SEPT2
KCNK12.3,3.23032159030259e-20,-1.7659932730749,0.324,0.446,1.07204682617372e-15,L1,KCNK12
TMEM38B.1,3.23382570112347e-20,-2.15579144839554,0.312,0.427,1.07320973543185e-15,L1,TMEM38B
SLC7A2.3,3.23870028350081e-20,-8.6667643603862,0.421,0.293,1.07482746308542e-15,L1,SLC7A2
CAPN15.1,3.31143573134773e-20,-0.447900257932096,0.135,0.242,1.09896617616237e-15,L1,CAPN15
RAP2C-AS1.2,3.38598466419037e-20,-3.99982783526216,0.109,0.21,1.12370673050486e-15,L1,RAP2C-AS1
CDHR2,3.42192522131659e-20,-0.263206046559601,0.037,0.113,1.13563432319834e-15,L1,CDHR2
UNC5A.3,3.48563160126805e-20,-0.621733261109315,0.162,0.275,1.15677655951283e-15,L1,UNC5A
ACOT9.1,3.51308899748396e-20,-0.395884436265845,0.096,0.194,1.165888845595e-15,L1,ACOT9
ZNF37BP.3,3.52201506228938e-20,-1.2122355405198,0.483,0.599,1.16885113872198e-15,L1,ZNF37BP
ATP1A1-AS1.1,3.5244049309389e-20,-0.466711729388984,0.076,0.167,1.16964426443069e-15,L1,ATP1A1-AS1
LOC105377970,3.52689290202035e-20,-0.472388728844799,0.113,0.215,1.17046994739349e-15,L1,LOC105377970
COX8A.2,3.59026079052065e-20,-0.66627410695161,0.185,0.303,1.19149984855009e-15,L1,COX8A
GNPTAB,3.59182753690077e-20,-2.94934542855771,0.702,0.774,1.19201980467126e-15,L1,GNPTAB
GRIN2A.4,3.64736163475551e-20,88.9226582520749,0.798,0.966,1.21044990572631e-15,L1,GRIN2A
ABCC8.2,3.68363035462237e-20,-1.63268132194199,0.38,0.5,1.22248640578853e-15,L1,ABCC8
RBMS3.3,3.95469386183979e-20,-45.0407105426095,0.882,0.965,1.31244425192877e-15,L1,RBMS3
ADGRV1.2,3.98874849471503e-20,10.4972195110621,0.138,0.244,1.32374596294108e-15,L1,ADGRV1
LOC101927132.3,4.04892290931937e-20,-0.542193784829755,0.03,0.103,1.34371604591582e-15,L1,LOC101927132
FBXO42.1,4.1438634881906e-20,-4.2654101143827,0.614,0.691,1.37522397582582e-15,L1,FBXO42
FAM118A.2,4.15977005211265e-20,-0.562351752024332,0.202,0.316,1.38050288719462e-15,L1,FAM118A
DNAH10.1,4.20731694550417e-20,-0.587775071195539,0.052,0.135,1.39628227470447e-15,L1,DNAH10
BSN.3,4.22136597551969e-20,-1.58582959077445,0.492,0.607,1.40094472629572e-15,L1,BSN
PSMA5.1,4.25208343666295e-20,-0.555111996672809,0.21,0.327,1.41113893012533e-15,L1,PSMA5
GSTO2.3,4.35556008135533e-20,0.363355811174264,0.438,0.31,1.44547972419939e-15,L1,GSTO2
REXO2.1,4.5309712540916e-20,-0.61174683108887,0.189,0.304,1.50369343009538e-15,L1,REXO2
POLD4,4.59686608370901e-20,-0.254913253780355,0.045,0.124,1.52556194720051e-15,L1,POLD4
TXLNG.3,4.64065170255508e-20,-0.767892637798387,0.408,0.534,1.54009308052695e-15,L1,TXLNG
UBR1.3,4.68236390713431e-20,-4.43980308978041,0.768,0.814,1.55393610986066e-15,L1,UBR1
LOC105373725.1,4.72347462104325e-20,-0.640471635308714,0.042,0.121,1.56757952248562e-15,L1,LOC105373725
ARNTL.3,4.73992564150876e-20,0.930407042807005,0.326,0.443,1.57303912264751e-15,L1,ARNTL
SMC6.3,4.74651403219854e-20,-0.971232436336019,0.487,0.594,1.57522561186573e-15,L1,SMC6
EXOG.1,4.76629623140565e-20,-1.11257581330801,0.334,0.455,1.58179073031659e-15,L1,EXOG
LOC101927115.3,4.80839191098597e-20,-3.20303904106584,0.062,0.147,1.59576102349891e-15,L1,LOC101927115
DENND5A.3,4.89213746333801e-20,-3.60265057687953,0.65,0.723,1.62355365995799e-15,L1,DENND5A
RASSF8.3,4.98884724904602e-20,-24.5391102795797,0.695,0.754,1.6556487365409e-15,L1,RASSF8
DSCR3.1,5.12463224496339e-20,-1.56236675173983,0.314,0.434,1.700711703136e-15,L1,DSCR3
BET1.2,5.32733332073623e-20,-0.602732597844881,0.227,0.348,1.76798210915273e-15,L1,BET1
CLTA.3,6.04272373481698e-20,-1.52007701955361,0.319,0.439,2.00539872587371e-15,L1,CLTA
LOC105377134.4,6.12761349966951e-20,0.530406338185406,0.458,0.332,2.03357109213532e-15,L1,LOC105377134
LAMTOR5.2,6.13742739162239e-20,-0.488603098254681,0.195,0.313,2.03682802845772e-15,L1,LAMTOR5
GMPS.1,6.1506990772994e-20,-1.98797544635871,0.443,0.549,2.04123250278335e-15,L1,GMPS
GUF1.1,6.22955992577634e-20,-0.685924294167853,0.242,0.359,2.0674040525674e-15,L1,GUF1
NAP1L1.2,6.25004963354852e-20,-4.6563466300241,0.864,0.895,2.07420397188575e-15,L1,NAP1L1
LOC105376957.2,6.31062864864482e-20,0.276013333008578,0.146,0.067,2.09430832962576e-15,L1,LOC105376957
EIF4B.2,6.32649135369028e-20,-0.66522214186661,0.371,0.498,2.09957268554919e-15,L1,EIF4B
LINC00936,6.35695864167073e-20,-0.289716821090529,0.062,0.148,2.10968386441126e-15,L1,LINC00936
SF3B2.1,6.38991156551369e-20,-0.736198039743189,0.219,0.336,2.12061995124703e-15,L1,SF3B2
SLC25A46.1,6.41333048651857e-20,-2.69913188582955,0.597,0.693,2.12839198856092e-15,L1,SLC25A46
